Account_Age,Friends_Followers_Ratio,Account_Reputation,Account_verification,Followers_count,Friend_count,List_count,Tweets_count,Retweet_count,Reply_count,Favorite_count,Char_Num_Per_Tweet,Label,Text
3013,1.072340426,0.517453799,0,252,235,0,861,0,1,0,21,non spam,شوف صرف البوينت بعدين ايك…
781,1.072411003,0.517470232,0,10604,9888,3,24354,0,0,0,23,non spam,مدير بنتلي عاشق للنصر النصر
2479,1.072460087,0.51748166,0,59114,55120,22,24509,0,0,0,102,non spam,اعلام ومشجعين نادي پرسپوليس الايراني يتداولون وقوف وتشجيع جماهير الهلال السعودي النادي الايراني لاستكمال مشوار البطول…
1907,1.072464977,0.517482799,0,12861,11992,4,3433,0,0,0,49,non spam,يستحق سمو وزير الرياضه الشكر جمهور النصر شكرا وزير الرياضه
361,1.072603383,0.517515021,0,9130,8512,28,9752,0,0,0,21,non spam,مثمث الفضاءيه هني — كورونا
1628,1.072688564,0.51753485,0,3527,3288,1,24092,0,0,0,94,spam,الشيخ الاحمد الصباح وفاه امير الكويت الكويت الله يرحم ويغفر لشيخ الاحمد الصباح الانسانيه والتواظع وتعازينا الي…
3130,1.072727273,0.51754386,0,767,715,0,16775,0,0,0,65,non spam,مبروك لجماهير النصر وعشاقه مكان مبروك التاهل وباذن الله نواصل تقديم مايرضيكم
182,1.072838666,0.517569787,0,1576,1469,0,5090,0,0,0,64,spam,مو شرط ترا انا فيني كورونا فيني اعراض الحمدلله تختلف شخص لشخص وقدامكم العافيه
2325,1.072937124,0.517592701,0,71022,66194,12,16083,0,0,0,99,non spam,دعواتنا بالتوفيق والسداد لصاحب السمو الشيخ نواف الاحمد الجابر الصباح امير دوله الكويت تواضعه وبساطته وقربه الناس جزء…
3445,1.072972973,0.517601043,0,397,370,3,41246,0,0,0,81,non spam,اسوا مواسمنا طلع تقرير اعلي رواتب الثلاثه الاواءل النصر وازيدكم الخامس عبدالله العنزي بس لاننا ا…
27,1.07320442,0.517654897,0,777,724,0,1468,0,0,0,55,non spam,هديه ساعه هواوي  شارك النصر ممثل الوطن وتابع السحب بالتوفيق للجميع
3177,1.073290323,0.517674882,0,4159,3875,0,71726,0,0,0,69,non spam,مواساه السعوديه جات تكفيكم سنه وين اللي يقدر الله يرحم فهد عبدالعزيز ياترجع الكويت…
1188,1.07349935,0.517723504,0,11553,10762,1,71942,0,0,0,88,non spam,النصر دوري ابطال اسيا جمهور الهلال يكتفي بحفظ نشيد الاتحاد الموسم تطورت حالتهم وتعلموا اللغه الفارسيه لد…
867,1.073563218,0.517738359,0,467,435,1,3572,0,0,0,84,non spam,انا اختكم الله اميره الجزاءر احمل بلدي ومستقبلنا وحياتنا احمل اخوتي مصر وفلسطين وسوريا واليمن وليبي…
2930,1.073736537,0.517778666,0,1296,1207,0,8087,0,0,0,77,non spam,هديه جوالات ايفون مقدمه الذهبي عبدالعزيز بغلف بمناسبه فوز النصر العالمي شارك الهاشتاق شكرا…
4,1.073770492,0.517786561,0,131,122,0,23,0,0,0,61,non spam,ض فني لاي ك رت ويت سوي فول الرت ويت اضمن مت ابع دقيقه ضي فوا وضي فني كود خصم ستاي…
1685,1.073825503,0.517799353,0,160,149,1,9406,0,0,0,76,non spam,هديه ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب من…
63,1.074198988,0.517886179,0,637,593,1,5190,0,0,2,61,spam,عليكم امر يالربع خوينا مشاري يحتاج دعم ربي يسعدكم واللي توه اضافني يضيفني …
575,1.074687904,0.517999793,0,4993,4646,1,77899,0,0,0,94,non spam,بقلوب مءمنه بقضاء الله وقدره انتقل الي رحمه الله تعالي ابن العم راكان علي خليف الجنفاوي الدفن الثلاثاء الصلاه غدا…
34,1.074702886,0.518003273,0,633,589,0,3399,0,0,0,73,spam,الشيخ الاحمد الصباح عظم الله اجرنا واجر الكويت فقيد الخليج الامير الاحمد الجابر الصباح
180,1.075,0.518072289,0,301,280,0,3344,0,0,0,78,spam,النصر الاهلي باقي علي الكاس خطوتين يانصر لاتذخر جهودك تاريخك ناصع ولعبك زين يارب لاتحرمه جودك 
113,1.075124026,0.518101093,0,4551,4233,2,105345,0,0,0,64,non spam,طاءره اسعاف تنقذ ارواح مصابين ب كورونا البيرو اخبار اعداد قاسم صالح للتفاصيل
158,1.075129534,0.518102372,0,1660,1544,0,2949,0,0,0,65,spam,عاجل النصر يشرف الوطن وحيدا ابطال اسيا تغلبه علي الاهلي وتاهله الي نصف النهاءي
3304,1.075293057,0.518140343,0,2385,2218,3,9029,0,0,0,73,non spam,لاول مره تاريخه النصر بهدفين نظيفين يقصي الاهلي ويتاهل لدور نصف النهاءي دوري ابطال اسيا
2188,1.075384615,0.518161601,0,699,650,2,5746,0,0,0,66,non spam,وزير الصحه تسجيل اصابه جديده بكورونا الاردن خارجيه والباقي محليه عاجل المملكه
476,1.075431034,0.518172378,0,499,464,0,25643,0,0,0,87,non spam,النصيحه الاولي والاخيره؛ كن قويا ومكتفيا ومستغنيا وراضيا وعزيزا  اللهم هءلاء يارب العالمين احنا واياكم ا…
1403,1.075571178,0.518204911,0,612,569,4,89735,0,0,0,84,non spam,عاجل الامير عبدالعزيز تركي الفيصل يقدم مكافاه ماليه قدرها ريال لكل لاعب لاعبي النصر حال بلوغهم نهاءي…
2765,1.075603217,0.518212348,0,2006,1865,7,61562,0,0,0,11,spam,اسكندريه مصر
136,1.075736325,0.518243243,0,767,713,1,22319,0,0,0,15,spam,نسمنسم مصر تخجلني
34,1.075929752,0.518288131,0,2083,1936,0,4406,0,1,1,22,spam,علي امير الكويت الله يرحمه 
2034,1.076041667,0.518314099,0,2066,1920,0,2260,3,0,1,34,spam,ممثل الوطن دووم وكل يارب النصر ممثل الوطن
2404,1.076056338,0.518317503,0,1528,1420,1,42066,0,0,0,73,non spam,مشاركه الطالب فيصل نعيم الصف بمناسبه الوطني السعودي همه حتي القمه همه التعليم قمه للوطن
1119,1.076131687,0.518334985,0,523,486,0,6017,0,0,0,80,spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
393,1.076311606,0.518376723,0,5416,5032,2,22353,1,2,7,26,non spam,طيف عندها فعاليات روم ببجي روحو
3379,1.076388889,0.518394649,0,310,288,0,15217,0,0,0,93,non spam,سمو وزير الرياضه الامير عبدالعزيز تركي الفيصل يقدم مكافاه ماليه تحفيزيه قدرها ريال لكل لاعب لاعبي نادي النصر في…
1854,1.076530612,0.518427518,0,844,784,0,7963,0,0,0,90,non spam,انضم الثناءي علي البليهي ومتعب المفرج لبعثه الفريق مطار الدوحه مغادره البعثه تعافيهم فيروس كورونا لينضموا…
144,1.076677316,0.518461538,0,337,313,1,1374,1,1,2,80,spam,صل علي نبيك صحيح الاتحاد حقق انجازين جباره كاس ابطال اسيا مرتين وهذا اسعدنا وقتها والان بس عزيزي ق…
1407,1.076700155,0.518466834,0,5573,5176,2,3027,0,1,0,82,non spam,صحيح ولكن اللان اختلف الوضع الشباب والناشءين لايوجد منافس ويلعب كمهاجم صريح والمدربين سواء المنت…
2252,1.076742135,0.518476568,0,7324,6802,1,20916,0,0,0,85,non spam,ليس للنصر رجل خفي كغيره اعترفوا بوجوده هءلاء الابطال داعمي النصر ربي يحفظهم ويبارك لهم مالهم وعيالهم ص…
393,1.076923077,0.518518519,0,28,26,0,503,0,0,0,63,spam,كلبه ومطيعه تعالي سناب معصيتي راحتي سكس ديوث محارم ورعان نيك افلام جنس زبي زب…
2285,1.076923077,0.518518519,0,56,52,1,845,0,1,1,54,non spam,انا دخل بالسيسي فاهل مصر ادري بشءونهم ابديت رايي موضوع النقاش الد…
2304,1.076923077,0.518518519,0,28,26,0,812,0,0,0,73,non spam,ابوحسن محله العجاجي علي اليمين جنب بنك الاهلي سابقا جدا ممتاز ومحترم كورونا مسافر مارجع
3079,1.077253219,0.518595041,0,502,466,0,46704,0,0,0,94,non spam,العربيه وسكاي نيوز وبقيه القنوات مشغوله بوفاه الاحمد الصباح رحمه تعالي اعلام قطر عبر الجزيره فمشغول بمهاجمه مصر…
2961,1.077444573,0.518639384,0,17641,16373,8,135897,0,0,0,93,non spam,سمو وزير الرياضه الامير عبدالعزيز تركي الفيصل يقدم مكافاه ماليه تحفيزيه قدرها ريال لكل لاعب لاعبي نادي النصر في…
1805,1.077526018,0.518658254,0,16359,15182,13,66546,0,0,0,22,non spam,اطلع بكورونا يطلعني النصر
3019,1.077557756,0.518665608,0,1306,1212,1,19571,0,0,0,79,non spam,اولا النصر علي خطوه نهاءي الابطال ثانيا علي خطوتين العالميه ثالثا الفريق العربي الوحيد المربع…
2169,1.077669903,0.518691589,0,111,103,3,14741,0,0,2,48,spam,وكيل ثاني ومعايير الجوده تختلف دوله لدوله انتي جربتي حق ام…
3106,1.077669903,0.518691589,0,444,412,4,34991,0,0,0,87,non spam, رغم لاعبي النصر اضاعوا اهداف وانفرادات بالجمله تتيح لهم الفوز بنتيجه تاريخيه العالمي رءوفا ورحيما واكت…
3093,1.0777667,0.518714012,0,1081,1003,10,73425,0,0,0,59,non spam,عاجل الاتحاد الاسيوي يختار سلطان الغنام افضل لاعب مباراه النصر الاهلي
3113,1.077922078,0.51875,0,83,77,2,41271,0,0,0,99,spam,دعواتنا بالتوفيق والسداد لصاحب السمو الشيخ نواف الاحمد الجابر الصباح امير دوله الكويت تواضعه وبساطته وقربه الناس جزء…
3004,1.078215902,0.51881804,0,1668,1547,10,118759,0,0,0,22,non spam,الهلال انظلم صنع فرص كثيره
309,1.078604456,0.518907988,0,2566,2379,5,80613,0,0,0,37,non spam,تخجل اختلافك فاحيانا جمالك انك تشبههم الخير
11,1.078947368,0.518987342,0,82,76,0,44,0,0,0,52,spam,جزء تاريخ الكويت يدفن اللهم ثبتنا السءال الاحمد الجابر الصباح
2827,1.079053162,0.519011818,0,35967,33332,28,209861,3,2,7,69,non spam,عاجل قريبا الامير بندر سلطان يتحدث عبر قناه العربيه مواقف القياده السعوديه فلسطين
1524,1.079113924,0.519025875,0,341,316,0,2137,0,0,0,85,non spam,جماهير النصر وخاصه الحسابات المءثره زي تفكير عمار النصر بخير همه مصحله النصر والكيان تحس بكل كلامه الك…
1891,1.079142073,0.519032387,0,12981,12029,9,214133,0,0,0,93,spam,انا لله وانا اليه راجعون خالص عزاءنا للشعب الكويتي الشقيق وفاه المغفور باذن الله والدنا امير الانسانيه الامير ا…
3306,1.079333432,0.51907665,0,87698,81252,27,77174,0,0,0,96,non spam,رسمه تجسد مشاعر الحب والوفاء للمبدع الفنان الرسام الجرافيتي عبدالمجيد المعمري يرسم جداريه للامير الراحل الشيخ صب…
1634,1.079772495,0.519178178,0,7404,6857,7,17775,0,0,0,82,non spam,حاولوا الاستيلاء علي جواز سفره استطاع شاب مصري معارض مخادعه العاملين بالقنصليه المصريه مصر تركيا
3076,1.079825462,0.519190423,0,4207,3896,3,25238,0,0,2,11,non spam,الخير والنور
3185,1.079847909,0.519195612,0,284,263,7,37413,0,0,0,70,non spam,عماد الحوسني محلل النصر مباراه اسيا ثابت المستوي وقادر علي تجاوز بيرسبوليس شاء الله
3447,1.08,0.519230769,0,9693,8975,4,151124,0,0,0,89,non spam, جسور الدعاء تمتد لمن يعيشون قلوبنا فاسال الله ولڪم برڪه وتوفيقا وعفوا وعافيه ودعوه مستجابه يحفظنا واياڪم م…
1062,1.08,0.519230769,0,81,75,1,6206,0,1,0,50,non spam,النصر زق بجوي وفاز اتمني الريال يخسر يتعادل شيء مافيني والله
1293,1.080082136,0.519249753,0,1052,974,0,12517,0,0,0,65,non spam,الهلال يحتاج والعالمي قادر بمشيءه الله رفع الراس بعيدا دعم خارج المحيط الاصفر
2592,1.080246914,0.519287834,0,175,162,1,4828,0,0,0,86,non spam,العالمي الي نصف النهاءي وعن جداره فاز بهدفين ⃣ ⃣ علي الاهلي واصبح المتاهلين للمربع الذهبي  مارتينيز  عبدالف…
3329,1.080379747,0.519318528,0,1707,1580,2,30028,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
3041,1.080479452,0.519341564,0,631,584,1,14726,0,0,0,22,non spam,انا عاشق صباي وشيبتي النصر
2925,1.080523732,0.519351794,0,3301,3055,0,28378,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
1118,1.080622348,0.519374575,0,764,707,0,4453,0,14,13,16,non spam,السلام عليكم الخير
3009,1.081015299,0.51946533,0,3109,2876,6,94843,0,0,0,88,non spam,امير دوله قطر الشيخ تميم حمد القاءد الوحيد حضر مراسم دفن امير الكويت الراحل شكرا اهل الوفاء والقلوب الطاهر…
1286,1.08115942,0.519498607,0,373,345,0,30107,0,0,0,76,spam,يلي بيسمع نصر الله يعزي بامير الكويت كتب شعر بقول الحزب بتفجيرات الكويت عبر مصطفي بدر الدين م…
3325,1.081201335,0.519508284,0,3888,3596,2,25165,0,0,0,90,non spam,عبدالله المعيوف الهلال دوري سعودي دوري ابطال اسيا كاس الملك السوبر السعودي شارك الزعيم كاس العالم الانديه م…
679,1.081555834,0.519590115,0,1724,1594,0,1189,0,0,0,84,non spam,العسكريين الخير ماكرون نيوم ماجد مساعد المطيري الخير كهربا تصوير سالم حمد العطوي مقناء حقل عبدالمجي…
1877,1.081578947,0.519595449,0,411,380,0,31768,0,0,0,75,non spam,قالوا الحيوان واسمه بنغول سبب كورونا لقد كذبوا علي الحيوان موجود افريقيا يعلم تاريخه الله …
604,1.082014388,0.519695923,0,1504,1390,2,131862,0,0,0,56,non spam,الشيخ الاحمد الصباح انا لله وانا اليه راجعون عظم الله اجر اهل الكويت
2897,1.08240696,0.519786469,0,8958,8276,13,244455,0,0,0,77,non spam,الاهلي النصر تخيلوا لاعب كبير عبدالفتاح الصغار يفاوضونه بالجوال ويطلبون منه نقطه النهايه ا…
2451,1.08257197,0.519824518,0,6280,5801,1,16322,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
887,1.082796957,0.519876387,0,7402,6836,0,29287,0,0,0,94,non spam,الشيخ الاحمد الصباح وفاه امير الكويت الكويت الله يرحم ويغفر لشيخ الاحمد الصباح الانسانيه والتواظع وتعازينا الي…
184,1.083445491,0.52002584,0,805,743,0,17146,0,0,0,79,non spam,فرجت ابشر  مناشده لاهل الخير  ⃣ رجل طاعن بالسن ⃣ دخله الضمان وحساب المواطن ⃣ يعول سبعه الابناء ⃣ ايجار بي…
1023,1.083503055,0.520039101,0,1596,1473,0,59602,0,0,0,92,spam,عاجل خادم الحرمين الشريفين يعزي امير دوله الكويت وفاه سمو الشيخ الاحمد الصباح ويهنء سموه بتوليه مقاليد الحكم ب…
293,1.083623693,0.52006689,0,933,861,0,2143,0,0,1,45,non spam,النصر الاهلي فيتوريا نات للبطوله الدراما تحتاج تحليل
2942,1.083969466,0.52014652,0,142,131,1,13752,0,0,0,86,non spam,الله يبارك فيك كلامك اخ محمد صحيح النصر طرف النهاءي بطوله انديه اسيا ابطال الدوري ووصوله لدور الاربعه لي…
2892,1.084228998,0.520206272,0,4943,4559,60,381588,0,0,0,96,non spam,نعزي انفسنا وامتنا العربيه والاسلاميه بوفاه امير دوله الكويت ذالك الشيخ فقدنا بخسارته هامه عربيه كبيره لاتعوض ولن…
1527,1.084263959,0.520214321,0,1068,985,1,34570,0,0,0,93,non spam,صدور توجيه خادم الحرمين الشريفين حفظه الله باقامه صلاه الميت الغاءب علي سمو الشيخ الاحمد الجابر الصباح امير دول…
376,1.084269663,0.520215633,0,579,534,0,22148,0,0,0,80,non spam,يكره جيشك عدوك عاش جيش مصر العظيم جندي امريكي ياسر قاءد عراقي علي ارض الرافدين مشهد يمثل حلما الاخ…
1039,1.084319527,0.520227111,0,1466,1352,0,2302,0,0,0,65,non spam,عاجل النصر يشرف الوطن وحيدا ابطال اسيا تغلبه علي الاهلي وتاهله الي نصف النهاءي
2841,1.08440367,0.520246479,0,21276,19620,11,50643,0,0,0,89,non spam,النصر السعودي يتاهل الي نصف نهاءي دوري ابطال اسيا فوزه علي الاهلي السعودي سجلها مارتينيز وعبدالفتاح عسيري …
430,1.084821429,0.520342612,0,243,224,0,297,0,0,0,89,non spam,انفراد حوار عضو لجنه العلاقات الخارجيه بالبرلمان الارميني يكشف ل الهلال كواليس الحرب المشتعله اذربيجان و…
1279,1.084828711,0.520344288,0,1330,1226,0,3195,0,0,1,86,non spam,شكرا وزير الرياضه الشكر للامير عبدالعزيز تركي الفيصل علي دعم يمثل المملكه ودعم نادي النصر ليس بمستغرب ع…
291,1.084935897,0.520368947,0,2031,1872,0,31013,0,0,0,84,non spam,الشيخ ذمه الله انا لله وانا اليه راجعون عظم الله اجركم اخواتنا واهلنا وفاه الامير الله يرحمه ويغفر ويس…
2642,1.085087719,0.52040387,0,1237,1140,0,4331,0,0,0,88,non spam,جمهور النصر مبروك الانتصار والتاهل لنصف النهاءي باذن الله تكمل فرحتنا المباراه القادمه بالتاهل لنهاءي ا…
100,1.085106383,0.520408163,0,153,141,0,19963,0,0,0,40,spam,ببجي لايك يا حلووين قصرت معكم  خمسين لاييك بسييطه 
490,1.085201794,0.520430108,0,484,446,0,10155,2,1,4,5,non spam,الخير
1582,1.085918089,0.52059479,0,13549,12477,5,9030,0,0,0,22,non spam,هه والله صادق النصر الاهلي
260,1.086009495,0.520615797,0,3889,3581,1,14206,0,0,1,5,non spam,الخير
1867,1.086046367,0.52062427,0,174267,160460,45,115569,0,0,0,47,non spam,محظوظ يستخدمه الله لجبر القلوب حتي اكثرهم انكسارا الخير
1133,1.086124402,0.520642202,0,454,418,0,27367,0,0,0,89,spam,رحم الله الشيخ الاحمد الصباح وغفر واسكنه فسيح جناته خالص العزاء للاخوه الكويت تغمد الله الفقيد بواسع رحمته…
1538,1.086139047,0.520645567,0,14904,13722,5,72857,0,0,0,74,non spam,سيف الله المسلول خالد الوليد اخذ المصحف امسكه باكيا ويقول شغلنا عنك الجهاد اجمله عذر الان…
2944,1.086489193,0.52072601,0,36895,33958,16,175617,0,0,0,35,non spam,هه هه هه هه هه هه انت ميداليه يد سماسره النصر
81,1.086666667,0.520766773,0,163,150,0,2411,0,0,0,71,non spam,الخاص فرجت والرجا فالله مبادره فرجت والرجا فالله حاله انسانيه  احب الاعمال الي الله عز…
3168,1.086872587,0.520814061,0,563,518,2,27665,0,0,0,94,non spam,يتقدم مصرف ابوظبي الاسلامي بخالص التعازي الي ال الصباح والشعب الكويتي الشقيق وفاه المغفور باذن الله الشيخ الاحم…
3873,1.086956522,0.520833333,0,75,69,0,36,0,0,2,78,spam,ابي سالب مربرب حنان ناعم حاءل انا موجب نحيف عمري ابيض وزني عندي مكان فندق كام الخاص مفتوح  سالب مب…
764,1.087209302,0.520891365,0,374,344,0,8520,0,0,0,84,non spam,فرجت ابشر دعاء خاص لكل فاعل خير  اسال ربي سامع الدعاء ورافع السماء وداءم البقاء اسمه دواء وذكره شفاء يرف…
576,1.087649402,0.520992366,0,273,251,0,1352,0,0,0,41,non spam,اشتريت كلب جنيه عشان يخرج القطه اللي بتيجي الشارع
860,1.087878788,0.521044993,0,359,330,0,18192,0,0,0,88,non spam,جمهور النصر مبروك الانتصار والتاهل لنصف النهاءي باذن الله تكمل فرحتنا المباراه القادمه بالتاهل لنهاءي ا…
1635,1.088135593,0.521103896,0,321,295,0,3373,0,0,0,34,non spam,سجل عندك نتيجه المباراه النصر بيرسبلبيس
1262,1.088235294,0.521126761,0,37,34,0,236,0,1,0,7,non spam,يا الخير 
30,1.088235294,0.521126761,0,37,34,0,2101,0,0,0,81,spam,ليه محدش بيتكلم هروب النقاز كهربا كارتيرون خساره الزمالك للدوري الجيش انبي المقاولون التعادل اف…
235,1.08853089,0.521194537,0,14730,13532,3,9152,0,0,0,29,spam,عظم الله اجركم يا اهل الكويت الكويت
2326,1.088602626,0.521210982,0,119239,109534,23,14678,0,0,0,30,non spam,الوطني السعودي عمار يابلادي عامك ال
3173,1.088628763,0.521216974,0,23436,21528,9,388875,0,0,0,99,non spam,النصر الاهلي اسيا ماتش النصر والاهلي السعودي بث مباشر الاهلي والنصر ماتش النصر والاهلي يلاشوت يلا شوت نقل مباشر مباراه…
83,1.088888889,0.521276596,0,49,45,0,133,0,0,0,65,non spam,عاجل النصر يشرف الوطن وحيدا ابطال اسيا تغلبه علي الاهلي وتاهله الي نصف النهاءي
3294,1.088900579,0.521279275,0,2070,1901,2,36185,0,0,0,78,non spam,لورنس العرب قالها اردتم السيطره علي العرب يجب علينا ضرب الراس مصر والقلب سوريا والذراع العراق
213,1.088948787,0.521290323,0,808,742,0,68695,0,0,0,81,spam,فيديو الداره مملكتان المحبه والوفاء قلب الزيارات الرسميه شريان يغذيهما بالامان والاخوه زار الم…
336,1.088974855,0.521296296,0,1126,1034,0,581,0,0,2,45,spam,الخير علي محبين الشتا محبين الصيف ملهمش مسا كلمه كويسه
1877,1.089076815,0.52131966,0,7727,7095,26,70138,0,0,0,96,non spam,الكويت الاحمد الجابر الصباح الشيخ نواف الاحمد باسمي واسم عاءله العجرش اتقدم باحر التعازي والمواساه الصادقه لسمو ا…
766,1.089323098,0.521376086,0,3122,2866,0,1306,0,1,3,11,non spam,الخير يحلوين
287,1.089494163,0.52141527,0,280,257,1,1839,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
210,1.089506173,0.521418021,0,353,324,0,1465,0,0,0,94,spam,عاجل خادم الحرمين الشريفين يوجه باقامه صلاه الميت الغاءب علي الراحل الشيخ الجابر الصباح بالحرمين الشريفين صلاه…
337,1.089552239,0.521428571,0,219,201,1,3495,0,0,0,94,non spam,عندي سنه كنت رءيس قسم الصيانه قريه سياحيه بسفاجا ولظروف كورونا الاستغناء عني علي اقساط وديون كثيره عاوز شغل ضروري…
1607,1.089920949,0.521513002,0,2206,2024,1,28270,0,1,0,24,non spam,يا رب حلمي عمرري النصر الاهلي
126,1.09,0.5215311,0,109,100,2,6759,0,0,0,27,non spam,النصر الاهلي الهلالي شاف العويس 
503,1.090361446,0.521613833,0,1267,1162,2,832,0,0,1,81,spam,موجب الرياض مبادل الرياض سالب الرياض عندك مكان بالشرق تع انا مبادل ناعم جسم وفيسي وسيم انت مبادل مز…
1433,1.090463048,0.521637084,0,3556,3261,1,44413,0,0,0,90,spam,فرجت والرجا فالله من الخاص اسره تناشد اهل الخير العطاء بالمساعده ولو بالقليل فالقليل عندهم يساوي الكثير رسا…
3943,1.090566038,0.52166065,0,867,795,0,54813,0,0,0,37,non spam,احنا ميه سيسي سيناء تهتف للسيسي مصر كلهاكمان
103,1.090872211,0.521730695,0,2689,2465,0,4873,0,2,0,73,spam,طب مفكرتش تغير الخط اللي شغال حاول تفهم والدتك انك تبيعها وتجيب واحده جديده بالتقسيط كده…
137,1.090909091,0.52173913,0,12,11,0,889,0,0,0,85,non spam,صبر يونس ظلمات البحر والحوت حتي نجاه الله الغم صبر ايوب علي مرضه حتي شفاه الله صبر يعقوب علي فراق يوسف صبر…
3151,1.090909091,0.52173913,0,24,22,0,1074,0,0,0,86,non spam,اختير سلطان الغنام لاعب النصر كافضل لاعب مباراه فريقه الاهلي  النصر الاهلي الاهلي النصر دوري ابطال اسيا…
2616,1.091099476,0.521782674,0,1042,955,2,187273,0,0,0,83,non spam,اعلامي لبناني يرثي الامير الراحل رحمه الله بكلماته راقيه بكل بلاغه اعلامي يمني بينما تلفزيون الكوي…
825,1.091139241,0.521791768,0,862,790,1,13779,0,0,0,80,spam,شكلك انت تنكت تضحك تسولف عادي الناس جنه مو صاير شي تعلق علي فيديو الخ يطلعك بصوره الانسان المصخره ج…
3378,1.091370558,0.52184466,0,215,197,0,15653,0,0,0,65,non spam,الاثنين ذولا اقدر اقول اثنين دمرو الاهلي لاتنسونهم دعواتكم الاهلي النصر اسيا
41,1.091374269,0.521845509,0,5972,5472,2,8378,0,0,0,73,non spam,اني احبك رغم طغيان الظروف رغم اعراض البشر ورغم عصيان العقل همسہ  روح السمو للدعم مشعل القح…
3181,1.091397849,0.5218509,0,812,744,1,18183,0,0,0,35,non spam,بيركب الطياره لاعبي الهلال المصابين بقطر
90,1.091407678,0.521853147,0,597,547,0,11933,0,0,0,86,non spam,اهل الكويت يشاركون صور حضور سمو الامير المفدي ومشاركته صلاه الجنازه علي الراحل الكبير الشيخ تحت جمله ال…
2708,1.091639871,0.521906226,0,3395,3110,2,2959,0,0,0,80,non spam,هديه جوالات ايفون مقدمه الذهبي بمناسبه فوز العالمي النصر شارك الهاشتاق شكرا وزير الرياضه السحب…
2281,1.09223301,0.522041763,0,225,206,0,2226,0,0,0,82,non spam,اللهم الحمد حتي ترضي ارواح متقده هدف علي قلب رجل مبروك للعالميين الانتصار والعقبي باذن الله خير وال…
377,1.092523751,0.522108172,0,2645,2421,1,82930,0,0,0,28,non spam,الي الساده المتعبين الخير تصويري
1038,1.092592593,0.522123894,0,295,270,0,38773,0,0,0,18,non spam,بيرسپوليس يسحق النصر
1120,1.092592593,0.522123894,0,118,108,0,11254,0,1,0,17,non spam,هه انا وفهد سيف النصر
674,1.092857143,0.5221843,0,153,140,0,2430,0,0,0,74,non spam,لماذا يحب السعوديون وطنهم ويعشقونه وكل وانت بخير ياوطني الحبيب الوطني السعودي ال الوطني…
403,1.093085106,0.522236341,0,411,376,4,678,0,0,0,53,non spam,اصابه جديده بفيروس كورونا حاله وفاه احمي روحك ولعزاز وعيك ينجيك
299,1.093189964,0.522260274,0,915,837,0,12734,0,0,0,88,non spam,جمهور النصر مبروك الانتصار والتاهل لنصف النهاءي باذن الله تكمل فرحتنا المباراه القادمه بالتاهل لنهاءي ا…
3270,1.093235832,0.522270742,0,598,547,3,20819,0,0,0,93,non spam,رحم الله الوالد الشيخ الاحمد الصباح قامات العرب الكبار ستبقي ذكراه خالده عبر الاجيال ستظل الكويت شامخه بقياده ص…
1042,1.09375,0.52238806,0,140,128,0,1230,0,0,3,75,non spam,ارسلت صندوقك السحري بريد ماعينت ايه ردود تغلي طبع نفسك عنيد انقطع ارسالنابين الحدود الخير
1086,1.09375,0.52238806,0,105,96,0,25073,0,1,0,78,non spam,جماهير المطرود يتمنون الفريق الايراني هه شي طبيعي يبحثون تعثر النصر زيد الصياح يا مطرود النصر…
331,1.09430605,0.522514868,0,615,562,0,8498,0,0,0,90,non spam,تلقينا ببالغ الحزن والاسي نبا وفاه امير دوله الكويت الشيخ الاحمد الجابر الصباح واعرب الشعب التركي مشاعر الت…
1298,1.094754653,0.522617124,0,647,591,0,17258,0,0,0,86,spam,تترك قضايا بلادها وفساد شرعيتها بطش الحوثي ​في بلادها وتدعو الي تدمير وزعزعه امن مصر ليس خير باهله ليس خير…
205,1.095026643,0.522679101,0,1233,1126,0,12986,0,0,0,94,non spam,فرجت ابشر ياقاضي الحاجات ويامزيل العثرات ويافارج الكربات ليس بالوجود رب سواك فادعوه وليس بالكون اله غيرك فارجوه…
2938,1.095035461,0.52268111,0,2316,2115,0,60227,0,0,0,62,non spam,معلومات تعرفها الشيخ الاحمد الصباح الشيخ ذمه الله الكويت امير الانسانيه ا…
2413,1.095111202,0.522698366,0,10685,9757,3,103236,0,0,0,70,non spam,المءتمر الصحفي نهايه مباراه النصر الاهلي مدرب العالمي روي فيتوريا يتحدث  معاك يانصر
3081,1.095238095,0.522727273,0,1173,1071,0,15872,0,0,0,57,non spam,الي يجهلك يقول الهلال سنه ياخذها مره بركات السكوباري مافيه اضعف سدني
